store_id,store_name,MAE,RMSE,WAPE,WAPE_pct,n
69,B地江山店店,2.5949012361551227,4.9170216844449355,0.6248863023735557,62.48863023735557,308
178,C地五乡镇店,2.6329196163199793,4.931190730659178,0.6436025728782171,64.36025728782171,308
18,A地天九街店,2.5895993933569477,4.5021063646756945,0.7738397333403899,77.38397333403898,280
14,C地彩虹南路店,1.4022890637287462,2.6952346833198333,0.8709225978056538,87.09225978056539,336
23,C地姜山店,1.3425134590708498,3.219530702118886,0.8950089727139,89.50089727139,308
47,C地桑田路店,1.555232821846159,3.3592068934194135,0.9580234182572339,95.80234182572339,308
276,A地双桥路店,0.5890948105299855,1.4196656652981945,2.011543255468243,201.1543255468243,280
