validation_mode,window_start,model,model_label,MAE,RMSE,WAPE,WAPE_pct,actual_sum,prediction_sum,abs_error_sum,bias,bias_pct_of_actual,n,current_window_WAPE_pct,WAPE_pct_point_change_vs_current_window
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_or_zero_ge_0_75_q1_exp_smoothing,历史均值 <0.3 或零销量比例 >=0.75-低销量用指数平滑,1.6651827440343216,3.340566106657316,0.72198632422678,72.198632422678,1227.0,1142.3774348878433,885.8772198262591,-84.62256511215674,-0.06896704573117908,532,72.09927642708442,0.09935599559358366
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_75_q1_exp_smoothing,零销量比例 >=0.75-低销量用指数平滑,1.6651827440343216,3.340566106657316,0.72198632422678,72.198632422678,1227.0,1142.3774348878433,885.8772198262591,-84.62256511215674,-0.06896704573117908,532,72.09927642708442,0.09935599559358366
strict_recursive_7day,2022-03-22,hybrid_current_calibrated_to_q1_category,当前混合策略校准到问题一类别预测,1.6770867232933568,3.307858518266177,0.727147625747405,72.7147625747405,1227.0,1206.941558028654,892.2101367920659,-20.05844197134593,-0.01634754846890459,532,72.09927642708442,0.6154861476560853
strict_recursive_7day,2022-03-22,hybrid_current_calibrated_to_q1_product,当前混合策略校准到问题一商品预测,1.6773962423885391,3.3105915763987586,0.7272818263656909,72.72818263656909,1227.0,1204.5932386682186,892.3748009507028,-22.406761331781354,-0.018261419178305913,532,72.09927642708442,0.6289062094846685
strict_recursive_7day,2022-03-22,q1_store_product_exp_smoothing,问题一简单指数平滑,1.6840968237691318,3.365605167873976,0.7301870499145706,73.01870499145706,1227.0,1206.941558028654,895.9395102451781,-20.05844197134593,-0.01634754846890459,532,72.09927642708442,0.9194285643726374
strict_recursive_7day,2022-03-22,hybrid_current_rule_recent28_mean,当前低销量规则-低销量用近28日均值,1.6856332511931367,3.345638181032863,0.7308532107862663,73.08532107862663,1227.0,1147.2325028813204,896.7568896347487,-79.76749711867956,-0.06501018510079834,532,72.09927642708442,0.9860446515422154
strict_recursive_7day,2022-03-22,hybrid_current_rule_q1_hierarchy_blend,当前低销量规则-低销量指数平滑+层级收缩,1.686595723198685,3.3389751911700447,0.7312705173118993,73.12705173118992,1227.0,1161.5720558014204,897.2689247417004,-65.42794419857955,-0.05332350790430281,532,72.09927642708442,1.0277753041055036
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_or_zero_ge_0_75_recent28_mean,历史均值 <0.3 或零销量比例 >=0.75-低销量用近28日均值,1.6870346394842655,3.3459649071344146,0.7314608216834795,73.14608216834795,1227.0,1148.0254510495336,897.5024282056293,-78.97454895046644,-0.06436393557495228,532,72.09927642708442,1.046805741263526
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_75_recent28_mean,零销量比例 >=0.75-低销量用近28日均值,1.6870346394842655,3.3459649071344146,0.7314608216834795,73.14608216834795,1227.0,1148.0254510495336,897.5024282056293,-78.97454895046644,-0.06436393557495228,532,72.09927642708442,1.046805741263526
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_or_zero_ge_0_75_q1_hierarchy_blend,历史均值 <0.3 或零销量比例 >=0.75-低销量指数平滑+层级收缩,1.6882283883048221,3.339506172899036,0.7319784047091812,73.19784047091812,1227.0,1161.301881403017,898.1375025781654,-65.69811859698302,-0.053543698938046475,532,72.09927642708442,1.0985640438337043
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_75_q1_hierarchy_blend,零销量比例 >=0.75-低销量指数平滑+层级收缩,1.6882283883048221,3.339506172899036,0.7319784047091812,73.19784047091812,1227.0,1161.301881403017,898.1375025781654,-65.69811859698302,-0.053543698938046475,532,72.09927642708442,1.0985640438337043
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_6_q1_exp_smoothing,零销量比例 >=0.6-低销量用指数平滑,1.6912091576718566,3.3681450342181276,0.7332708002293625,73.32708002293626,1227.0,1173.7455329084416,899.7232718814278,-53.254467091558354,-0.043402173668751716,532,72.09927642708442,1.2278035958518387
strict_recursive_7day,2022-03-22,ridge_full_external,完整综合Ridge,1.6946858542011258,3.35547399700514,0.7347782187734303,73.47782187734303,1227.0,1161.101291215908,901.572874434999,-65.89870878409192,-0.0537071791231393,532,72.09927642708442,1.3785454502586134
strict_recursive_7day,2022-03-22,hybrid_current_calibrated_to_q1_overall,当前混合策略校准到问题一总量预测,1.6971872705942075,3.367211192063659,0.7358627774703491,73.58627774703491,1227.0,1206.941558028654,902.9036279561184,-20.05844197134593,-0.01634754846890459,532,72.09927642708442,1.487001319950494
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_2_recent28_mean,历史均值 <0.2-低销量用近28日均值,1.6979781355640613,3.3543269128672346,0.7362056789894708,73.62056789894707,1227.0,1163.1592675171453,903.3243681200806,-63.84073248285472,-0.05202993682384248,532,72.09927642708442,1.5212914718626536
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_q1_exp_smoothing,历史均值 <0.3-低销量用指数平滑,1.6984453314771975,3.3521487446901785,0.7364082447806594,73.64082447806594,1227.0,1157.5674098189743,903.5729163458691,-69.43259018102572,-0.056587278061145656,532,72.09927642708442,1.5415480509815183
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_2_q1_exp_smoothing,历史均值 <0.2-低销量用指数平滑,1.6992771308129748,3.354902283608376,0.736768894533417,73.6768894533417,1227.0,1164.1358568110704,904.0154335925026,-62.864143188929575,-0.051234020528874956,532,72.09927642708442,1.577613026257282
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_recent28_mean,历史均值 <0.3-低销量用近28日均值,1.7008840157974403,3.3526493853049018,0.737465604241433,73.7465604241433,1227.0,1160.5270840647636,904.8702964042383,-66.47291593523641,-0.054175155611439624,532,72.09927642708442,1.647283997058878
strict_recursive_7day,2022-03-22,hybrid_current_calibrated_to_q1_store,当前混合策略校准到问题一门店预测,1.7048939680862483,3.3927875201297923,0.7392042306616822,73.92042306616821,1227.0,1206.941558028654,907.0035910218841,-20.05844197134593,-0.01634754846890459,532,72.09927642708442,1.8211466390837927
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_6_q1_hierarchy_blend,零销量比例 >=0.6-低销量指数平滑+层级收缩,1.706042272895489,3.3642835375648783,0.7397021101714752,73.97021101714752,1227.0,1179.467345373427,907.6144891804001,-47.53265462657305,-0.038738919826057906,532,72.09927642708442,1.8709345900631007
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_2_q1_hierarchy_blend,历史均值 <0.2-低销量指数平滑+层级收缩,1.7119464861230125,3.355318194262365,0.7422620461429851,74.22620461429851,1227.0,1173.0401300228928,910.7555306174427,-53.959869977107246,-0.04397707414597168,532,72.09927642708442,2.126928187214091
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_q1_hierarchy_blend,历史均值 <0.3-低销量指数平滑+层级收缩,1.7130726358423718,3.3505743970100825,0.7427503196969371,74.2750319696937,1227.0,1172.3333120927111,911.3546422681418,-54.66668790728886,-0.04455312787880103,532,72.09927642708442,2.1757555426092807
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_6_recent28_mean,零销量比例 >=0.6-低销量用近28日均值,1.737635874421355,3.4117793774021785,0.753400395429634,75.3400395429634,1227.0,1186.8867133472816,924.4222851921609,-40.11328665271844,-0.03269216516113973,532,72.09927642708442,3.240763115878977
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_2_hierarchy_shrink,历史均值 <0.2-低销量用层级收缩均值,1.7429685132941004,3.3593838699474494,0.7557125094315089,75.57125094315089,1227.0,1193.8167675171453,927.2592490724614,-33.18323248285469,-0.02704419925253031,532,72.09927642708442,3.4719745160664672
strict_recursive_7day,2022-03-22,hybrid_current_rule_hierarchy_shrink,当前低销量规则-低销量用层级收缩均值,1.7525158967952372,3.360660126341611,0.7598520432722626,75.98520432722626,1227.0,1202.5465306590982,932.3384570950662,-24.453469340901847,-0.019929477865445678,532,72.09927642708442,3.885927900141837
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_or_zero_ge_0_75_hierarchy_shrink,历史均值 <0.3 或零销量比例 >=0.75-低销量用层级收缩均值,1.7526111924738825,3.3604072211063034,0.7598933613660191,75.98933613660192,1227.0,1205.4589232717558,932.3891543961055,-21.541076728244207,-0.01755588975407026,532,72.09927642708442,3.8900597095175016
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_75_hierarchy_shrink,零销量比例 >=0.75-低销量用层级收缩均值,1.7526111924738825,3.3604072211063034,0.7598933613660191,75.98933613660192,1227.0,1205.4589232717558,932.3891543961055,-21.541076728244207,-0.01755588975407026,532,72.09927642708442,3.8900597095175016
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_hierarchy_shrink,历史均值 <0.3-低销量用层级收缩均值,1.754202729247733,3.3621062812449787,0.7605834164301498,76.05834164301498,1227.0,1206.7870840647636,933.2358519597939,-20.212915935236424,-0.016473444119997085,532,72.09927642708442,3.959065215930565
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_6_hierarchy_shrink,零销量比例 >=0.6-低销量用层级收缩均值,1.7641568271006722,3.3944637889446057,0.7648992925978465,76.48992925978465,1227.0,1192.8182411250593,938.5314320175577,-34.18175887494067,-0.02785799419310568,532,72.09927642708442,4.390652832700226
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_2_product_mean,历史均值 <0.2-低销量用商品均值,1.7852491404572468,3.3736964090172976,0.7740444520971925,77.40444520971926,1227.0,1220.5166749245527,949.7525427232553,-6.483325075447283,-0.00528388351707195,532,72.09927642708442,5.305168782634837
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_2_category_mean,历史均值 <0.2-低销量用类别均值,1.7969029028393921,3.375057586109938,0.779097265126778,77.9097265126778,1227.0,1230.4106564060341,955.9523443105567,3.4106564060341498,0.002779671072562469,532,72.09927642708442,5.810450085593388
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_product_mean,历史均值 <0.3-低销量用商品均值,1.815811960659596,3.407463069916755,0.7872958134237205,78.72958134237204,1227.0,1248.0344914721709,966.011963070905,21.034491472170885,0.017143024834695098,532,72.09927642708442,6.630304915287624
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_category_mean,历史均值 <0.3-低销量用类别均值,1.8315283349286018,3.4097897463018647,0.7941100849079186,79.41100849079186,1227.0,1260.5659729536524,974.3730741820161,33.56597295365236,0.02735613117657079,532,72.09927642708442,7.3117320637074386
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_or_zero_ge_0_75_product_mean,历史均值 <0.3 或零销量比例 >=0.75-低销量用商品均值,1.8351679937031462,3.4190944350532306,0.7956881602690088,79.56881602690088,1227.0,1257.1981362347187,976.3093726500738,30.19813623471873,0.024611357974505893,532,72.09927642708442,7.469539599816457
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_75_product_mean,零销量比例 >=0.75-低销量用商品均值,1.8351679937031462,3.4190944350532306,0.7956881602690088,79.56881602690088,1227.0,1257.1981362347187,976.3093726500738,30.19813623471873,0.024611357974505893,532,72.09927642708442,7.469539599816457
strict_recursive_7day,2022-03-22,hybrid_current_rule_product_mean,当前低销量规则-低销量用商品均值,1.836617482605,3.4202810490298337,0.7963166265247432,79.63166265247432,1227.0,1251.7218547331722,977.0805007458599,24.721854733172222,0.02014821086648103,532,72.09927642708442,7.532386225389899
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_6_product_mean,零销量比例 >=0.6-低销量用商品均值,1.839953797204503,3.465957473896331,0.7977631785760355,79.77631785760354,1227.0,1192.5788429769111,978.8554201127956,-34.42115702308888,-0.028053102708303898,532,72.09927642708442,7.677041430519125
strict_recursive_7day,2022-03-22,hybrid_avg_lt_0_3_or_zero_ge_0_75_category_mean,历史均值 <0.3 或零销量比例 >=0.75-低销量用类别均值,1.858916725652066,3.424889945098736,0.8059850839828029,80.59850839828029,1227.0,1271.433784382867,988.9436980468992,44.43378438286709,0.03621335320527065,532,72.09927642708442,8.499231971195869
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_75_category_mean,零销量比例 >=0.75-低销量用类别均值,1.858916725652066,3.424889945098736,0.8059850839828029,80.59850839828029,1227.0,1271.433784382867,988.9436980468992,44.43378438286709,0.03621335320527065,532,72.09927642708442,8.499231971195869
strict_recursive_7day,2022-03-22,hybrid_current_rule_category_mean,当前低销量规则-低销量用类别均值,1.8597694846338817,3.42564441409311,0.8063548213734516,80.63548213734516,1227.0,1267.0686139924317,989.397365825225,40.068613992431665,0.03265575712504618,532,72.09927642708442,8.536205710260745
strict_recursive_7day,2022-03-22,hybrid_zero_ge_0_6_category_mean,零销量比例 >=0.6-低销量用类别均值,1.8675066823936668,3.475076910121386,0.8097094988047521,80.9709498804752,1227.0,1208.006157791726,993.5135550334307,-18.993842208273918,-0.015479904000223242,532,72.09927642708442,8.871673453390784
