store_id,store_name,product_id,product_name,category,model,model_label,predicted_7day_sales
178,C地五乡镇店,12000134,百事可乐600ml,碳酸饮料,ridge,综合Ridge回归,18.90286034783207
178,C地五乡镇店,11008516,李子柒螺蛳粉335g,速食类,ridge,综合Ridge回归,16.706864093728235
178,C地五乡镇店,11000405,百事可乐330ml,碳酸饮料,ridge,综合Ridge回归,12.364740433517369
178,C地五乡镇店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,ridge,综合Ridge回归,7.446214159716523
178,C地五乡镇店,11002170,三养辣火鸡味拌面,速食类,ridge,综合Ridge回归,7.065366620484851
178,C地五乡镇店,11005780,大丰古法瓜子,包装坚果,ridge,综合Ridge回归,4.545924593696916
178,C地五乡镇店,11004973,特仑苏纯牛奶,乳类饮品,ridge,综合Ridge回归,1.1038977814289497
178,C地五乡镇店,11002605,老板仔香脆海苔卷（原味）,包装海苔,ridge,综合Ridge回归,0.8916881506258338
276,A地双桥路店,12000292,红牛,功能饮料,ridge,综合Ridge回归,17.460154936895776
276,A地双桥路店,11002561,乡吧哥蜜汁鸡翅,包装散称,ridge,综合Ridge回归,6.1978589166676175
276,A地双桥路店,11000405,百事可乐330ml,碳酸饮料,ridge,综合Ridge回归,0.598840964372515
276,A地双桥路店,12000134,百事可乐600ml,碳酸饮料,ridge,综合Ridge回归,0.33373436489153296
276,A地双桥路店,12001131,旺仔牛奶,乳类饮品,ridge,综合Ridge回归,0.16756972470902043
276,A地双桥路店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,ridge,综合Ridge回归,0.0
276,A地双桥路店,11002170,三养辣火鸡味拌面,速食类,ridge,综合Ridge回归,0.0
276,A地双桥路店,11002605,老板仔香脆海苔卷（原味）,包装海苔,ridge,综合Ridge回归,0.0
276,A地双桥路店,11005780,大丰古法瓜子,包装坚果,ridge,综合Ridge回归,0.0
276,A地双桥路店,11008516,李子柒螺蛳粉335g,速食类,ridge,综合Ridge回归,0.0
