store_id,store_name,category,date,model,model_label,predicted_sales
14,C地彩虹南路店,乳类饮品,2022-04-01,exp_smoothing,简单指数平滑,2.855898254457842
14,C地彩虹南路店,乳类饮品,2022-04-02,exp_smoothing,简单指数平滑,2.855898254457842
14,C地彩虹南路店,乳类饮品,2022-04-03,exp_smoothing,简单指数平滑,2.855898254457842
14,C地彩虹南路店,乳类饮品,2022-04-04,exp_smoothing,简单指数平滑,2.855898254457842
14,C地彩虹南路店,乳类饮品,2022-04-05,exp_smoothing,简单指数平滑,2.855898254457842
14,C地彩虹南路店,乳类饮品,2022-04-06,exp_smoothing,简单指数平滑,2.855898254457842
14,C地彩虹南路店,乳类饮品,2022-04-07,exp_smoothing,简单指数平滑,2.855898254457842
14,C地彩虹南路店,功能饮料,2022-04-01,exp_smoothing,简单指数平滑,5.022445297379159
14,C地彩虹南路店,功能饮料,2022-04-02,exp_smoothing,简单指数平滑,5.022445297379159
14,C地彩虹南路店,功能饮料,2022-04-03,exp_smoothing,简单指数平滑,5.022445297379159
14,C地彩虹南路店,功能饮料,2022-04-04,exp_smoothing,简单指数平滑,5.022445297379159
14,C地彩虹南路店,功能饮料,2022-04-05,exp_smoothing,简单指数平滑,5.022445297379159
14,C地彩虹南路店,功能饮料,2022-04-06,exp_smoothing,简单指数平滑,5.022445297379159
14,C地彩虹南路店,功能饮料,2022-04-07,exp_smoothing,简单指数平滑,5.022445297379159
14,C地彩虹南路店,包装冲饮,2022-04-01,exp_smoothing,简单指数平滑,0.0
14,C地彩虹南路店,包装冲饮,2022-04-02,exp_smoothing,简单指数平滑,0.0
14,C地彩虹南路店,包装冲饮,2022-04-03,exp_smoothing,简单指数平滑,0.0
14,C地彩虹南路店,包装冲饮,2022-04-04,exp_smoothing,简单指数平滑,0.0
14,C地彩虹南路店,包装冲饮,2022-04-05,exp_smoothing,简单指数平滑,0.0
14,C地彩虹南路店,包装冲饮,2022-04-06,exp_smoothing,简单指数平滑,0.0
14,C地彩虹南路店,包装冲饮,2022-04-07,exp_smoothing,简单指数平滑,0.0
14,C地彩虹南路店,包装坚果,2022-04-01,exp_smoothing,简单指数平滑,0.3967019776800745
14,C地彩虹南路店,包装坚果,2022-04-02,exp_smoothing,简单指数平滑,0.3967019776800745
14,C地彩虹南路店,包装坚果,2022-04-03,exp_smoothing,简单指数平滑,0.3967019776800745
14,C地彩虹南路店,包装坚果,2022-04-04,exp_smoothing,简单指数平滑,0.3967019776800745
14,C地彩虹南路店,包装坚果,2022-04-05,exp_smoothing,简单指数平滑,0.3967019776800745
14,C地彩虹南路店,包装坚果,2022-04-06,exp_smoothing,简单指数平滑,0.3967019776800745
14,C地彩虹南路店,包装坚果,2022-04-07,exp_smoothing,简单指数平滑,0.3967019776800745
14,C地彩虹南路店,包装散称,2022-04-01,exp_smoothing,简单指数平滑,4.5136200552856955
14,C地彩虹南路店,包装散称,2022-04-02,exp_smoothing,简单指数平滑,4.5136200552856955
14,C地彩虹南路店,包装散称,2022-04-03,exp_smoothing,简单指数平滑,4.5136200552856955
14,C地彩虹南路店,包装散称,2022-04-04,exp_smoothing,简单指数平滑,4.5136200552856955
14,C地彩虹南路店,包装散称,2022-04-05,exp_smoothing,简单指数平滑,4.5136200552856955
14,C地彩虹南路店,包装散称,2022-04-06,exp_smoothing,简单指数平滑,4.5136200552856955
14,C地彩虹南路店,包装散称,2022-04-07,exp_smoothing,简单指数平滑,4.5136200552856955
14,C地彩虹南路店,包装海苔,2022-04-01,exp_smoothing,简单指数平滑,0.07244346601032756
14,C地彩虹南路店,包装海苔,2022-04-02,exp_smoothing,简单指数平滑,0.07244346601032756
14,C地彩虹南路店,包装海苔,2022-04-03,exp_smoothing,简单指数平滑,0.07244346601032756
14,C地彩虹南路店,包装海苔,2022-04-04,exp_smoothing,简单指数平滑,0.07244346601032756
14,C地彩虹南路店,包装海苔,2022-04-05,exp_smoothing,简单指数平滑,0.07244346601032756
14,C地彩虹南路店,包装海苔,2022-04-06,exp_smoothing,简单指数平滑,0.07244346601032756
14,C地彩虹南路店,包装海苔,2022-04-07,exp_smoothing,简单指数平滑,0.07244346601032756
14,C地彩虹南路店,碳酸饮料,2022-04-01,exp_smoothing,简单指数平滑,3.950436643864786
14,C地彩虹南路店,碳酸饮料,2022-04-02,exp_smoothing,简单指数平滑,3.950436643864786
14,C地彩虹南路店,碳酸饮料,2022-04-03,exp_smoothing,简单指数平滑,3.950436643864786
14,C地彩虹南路店,碳酸饮料,2022-04-04,exp_smoothing,简单指数平滑,3.950436643864786
14,C地彩虹南路店,碳酸饮料,2022-04-05,exp_smoothing,简单指数平滑,3.950436643864786
14,C地彩虹南路店,碳酸饮料,2022-04-06,exp_smoothing,简单指数平滑,3.950436643864786
14,C地彩虹南路店,碳酸饮料,2022-04-07,exp_smoothing,简单指数平滑,3.950436643864786
14,C地彩虹南路店,速食类,2022-04-01,exp_smoothing,简单指数平滑,2.0162555517665868
14,C地彩虹南路店,速食类,2022-04-02,exp_smoothing,简单指数平滑,2.0162555517665868
14,C地彩虹南路店,速食类,2022-04-03,exp_smoothing,简单指数平滑,2.0162555517665868
14,C地彩虹南路店,速食类,2022-04-04,exp_smoothing,简单指数平滑,2.0162555517665868
14,C地彩虹南路店,速食类,2022-04-05,exp_smoothing,简单指数平滑,2.0162555517665868
14,C地彩虹南路店,速食类,2022-04-06,exp_smoothing,简单指数平滑,2.0162555517665868
14,C地彩虹南路店,速食类,2022-04-07,exp_smoothing,简单指数平滑,2.0162555517665868
18,A地天九街店,乳类饮品,2022-04-01,exp_smoothing,简单指数平滑,2.292125474919932
18,A地天九街店,乳类饮品,2022-04-02,exp_smoothing,简单指数平滑,2.292125474919932
18,A地天九街店,乳类饮品,2022-04-03,exp_smoothing,简单指数平滑,2.292125474919932
18,A地天九街店,乳类饮品,2022-04-04,exp_smoothing,简单指数平滑,2.292125474919932
18,A地天九街店,乳类饮品,2022-04-05,exp_smoothing,简单指数平滑,2.292125474919932
18,A地天九街店,乳类饮品,2022-04-06,exp_smoothing,简单指数平滑,2.292125474919932
18,A地天九街店,乳类饮品,2022-04-07,exp_smoothing,简单指数平滑,2.292125474919932
18,A地天九街店,功能饮料,2022-04-01,exp_smoothing,简单指数平滑,10.806682802057514
18,A地天九街店,功能饮料,2022-04-02,exp_smoothing,简单指数平滑,10.806682802057514
18,A地天九街店,功能饮料,2022-04-03,exp_smoothing,简单指数平滑,10.806682802057514
18,A地天九街店,功能饮料,2022-04-04,exp_smoothing,简单指数平滑,10.806682802057514
18,A地天九街店,功能饮料,2022-04-05,exp_smoothing,简单指数平滑,10.806682802057514
18,A地天九街店,功能饮料,2022-04-06,exp_smoothing,简单指数平滑,10.806682802057514
18,A地天九街店,功能饮料,2022-04-07,exp_smoothing,简单指数平滑,10.806682802057514
