diagnosis_unit,category,MAE,RMSE,WAPE,WAPE_pct,actual_sum,prediction_sum,abs_error_sum,bias_sum,n
category_daily_total,速食类,5.096540533953902,7.678604240665618,0.44594729672096645,44.59472967209665,320.0,286.8772384458962,142.70313495070926,-33.122761554103796,28
category_daily_total,乳类饮品,5.3633873101177745,6.475549616290423,0.43403134301531127,43.403134301531125,346.0,361.24425043328245,150.1748446832977,15.244250433282406,28
category_daily_total,包装坚果,2.6392986239529708,3.151508529049681,0.4247147210958803,42.471472109588035,174.0,177.38218770513026,73.90036147068318,3.3821877051302627,28
category_daily_total,包装散称,18.06770624643354,26.940214094706512,0.38008698339604746,38.00869833960475,1331.0,1093.535683226938,505.89577490013914,-237.46431677306177,28
category_daily_total,包装海苔,3.77284302806309,4.570130364215279,0.36553496465663154,36.55349646566315,289.0,316.14479195671174,105.63960478576652,27.144791956711746,28
category_daily_total,碳酸饮料,12.321667688763782,18.275942168782368,0.3010529627272128,30.105296272721283,1146.0,1183.565785022218,345.0066952853859,37.56578502221819,28
category_daily_total,功能饮料,14.656355113913136,18.53799942072518,0.28204669635021845,28.204669635021844,1455.0,1588.6398079166295,410.3779431895678,133.6398079166294,28
category_daily_total,包装冲饮,0.39227351801831756,1.1092826244143892,,,0.0,10.983658504512892,10.983658504512892,10.983658504512892,28
