diagnosis_unit,store_id,store_name,MAE,RMSE,WAPE,WAPE_pct,actual_sum,prediction_sum,abs_error_sum,bias_sum,n
store_daily_total,276,A地双桥路店,3.4242552155697026,4.744362489095129,1.1692578784872156,116.92578784872157,82.0,125.6157397155323,95.87914603595168,43.61573971553232,28
store_daily_total,47,C地桑田路店,9.729545020395237,13.716661514206235,0.5448545211421333,54.48545211421333,500.0,575.8442520193449,272.42726057106665,75.84425201934499,28
store_daily_total,23,C地姜山店,7.319398750062243,10.517119333637439,0.44359992424619654,44.359992424619655,462.0,399.19979595953066,204.9431650017428,-62.80020404046937,28
store_daily_total,18,A地天九街店,14.291440881675689,21.962708609345547,0.42706546924964706,42.706546924964705,937.0,993.6660725546933,400.1603446869193,56.66607255469345,28
store_daily_total,14,C地彩虹南路店,7.106204689277933,9.060936542702448,0.3677887824395234,36.77887824395234,541.0,577.6298569552426,198.97373129978214,36.629856955242516,28
store_daily_total,69,B地江山店店,13.502067270458245,19.059872633839035,0.2955886501742227,29.55886501742227,1279.0,1193.2359364723134,378.05788357283086,-85.76406352768657,28
store_daily_total,178,C地五乡镇店,11.316473178559052,14.560945947809767,0.25147718174575673,25.147718174575672,1260.0,1153.181749534662,316.86124899965347,-106.81825046533801,28
