window_start,store_id,store_name,product_id,product_name,category,history_days,history_total_sales,history_average_sales,history_zero_sales_ratio,history_nonzero_sales_ratio,recent28_mean,product_history_mean,category_history_mean,hierarchy_shrink_target,demand_class,is_low_volume
2022-03-01,14,C地彩虹南路店,12000292,红牛,功能饮料,699,4111.0,5.881258941344778,0.04291845493562232,0.9570815450643777,5.25,6.0404659717964435,6.0404659717964435,5.645232985898222,regular,0
2022-03-01,14,C地彩虹南路店,12001131,旺仔牛奶,乳类饮品,699,636.0,0.9098712446351931,0.6523605150214592,0.34763948497854075,1.4642857142857142,1.3280196198651135,1.0263233190271817,1.3358134069078273,intermittent,0
2022-03-01,18,A地天九街店,11000405,百事可乐330ml,碳酸饮料,699,825.0,1.1802575107296138,0.7553648068669528,0.2446351931330472,5.678571428571429,1.72838749233599,2.0499693439607602,3.767795830778663,low_volume_intermittent,1
2022-03-01,18,A地天九街店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,699,444.0,0.6351931330472103,0.7553648068669528,0.2446351931330472,0.7857142857142857,1.0326997751890457,0.7338033926016758,0.8494277539341917,low_volume_intermittent,1
2022-03-01,18,A地天九街店,11002170,三养辣火鸡味拌面,速食类,699,185.0,0.2646638054363376,0.8540772532188842,0.1459227467811159,0.5714285714285714,0.31800531371346824,0.39362354383813614,0.4598405885959534,very_sparse,1
2022-03-01,18,A地天九街店,11002561,乡吧哥蜜汁鸡翅,包装散称,699,1327.0,1.8984263233190273,0.7310443490701002,0.26895565092989987,2.5357142857142856,3.510116492949111,3.510116492949111,3.0229153893316982,intermittent,0
2022-03-01,18,A地天九街店,11002605,老板仔香脆海苔卷（原味）,包装海苔,699,0.0,0.0,1.0,0.0,0.0,0.43490701001430615,0.7338033926016758,0.27723278152462705,no_positive_history,1
2022-03-01,18,A地天九街店,11005780,大丰古法瓜子,包装坚果,699,350.0,0.5007153075822603,0.7439198855507868,0.25608011444921314,1.5,0.7907214387901084,0.7907214387901084,1.1453607193950541,intermittent,0
2022-03-01,18,A地天九街店,11008516,李子柒螺蛳粉335g,速食类,699,107.0,0.1530758226037196,0.8984263233190272,0.10157367668097282,0.42857142857142855,0.46924177396280403,0.39362354383813614,0.4337829552421827,very_sparse,1
2022-03-01,18,A地天九街店,12000134,百事可乐600ml,碳酸饮料,699,1091.0,1.5608011444921317,0.6180257510729614,0.38197424892703863,1.8571428571428572,2.37155119558553,2.0499693439607602,2.05003065603924,intermittent,0
2022-03-01,18,A地天九街店,12000292,红牛,功能饮料,699,6191.0,8.856938483547925,0.6123032904148784,0.3876967095851216,10.0,6.0404659717964435,6.0404659717964435,8.020232985898222,intermittent,0
2022-03-01,18,A地天九街店,12001131,旺仔牛奶,乳类饮品,699,1013.0,1.4492131616595136,0.7124463519313304,0.2875536480686695,4.428571428571429,1.3280196198651135,1.0263233190271817,2.817956264050685,intermittent,0
2022-03-01,23,C地姜山店,11000405,百事可乐330ml,碳酸饮料,699,500.0,0.7153075822603719,0.642346208869814,0.35765379113018597,0.8928571428571429,1.72838749233599,2.0499693439607602,1.3749386879215204,intermittent,0
2022-03-01,23,C地姜山店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,699,691.0,0.9885550786838341,0.48783977110157367,0.5121602288984263,0.75,1.0326997751890457,0.7338033926016758,0.8315706110770488,regular,0
2022-03-01,23,C地姜山店,11002170,三养辣火鸡味拌面,速食类,699,303.0,0.4334763948497854,0.6824034334763949,0.31759656652360513,0.7142857142857143,0.31800531371346824,0.39362354383813614,0.5312691600245248,low_volume_intermittent,1
2022-03-01,23,C地姜山店,11002561,乡吧哥蜜汁鸡翅,包装散称,699,1752.0,2.5064377682403434,0.4206008583690987,0.5793991416309013,2.5357142857142856,3.510116492949111,3.510116492949111,3.0229153893316982,volatile,0
