level,model,model_label,MAE,RMSE,WAPE,actual_sum,prediction_sum,n,WAPE_pct
category,random_forest,综合随机森林,7.011069478477109,11.162245971943689,0.30976742909324484,5432.0,5407.872528856672,240,30.976742909324486
category,ridge,综合Ridge回归,7.5584071001132465,13.441218126959155,0.3339502400639137,5432.0,4956.536023085402,240,33.395024006391374
category,baseline_rolling_mean_14,Baseline滚动均值(14日),8.23095238095238,14.539124439105072,0.36366505365032603,5432.0,5186.285714285714,240,36.3665053650326
category,q1_store_product_exp_smoothing,问题一门店-商品简单指数平滑,8.276980648271868,14.422792350230289,0.3656987031637055,5432.0,5281.502341182853,240,36.56987031637055
category,baseline_moving_average_7,Baseline移动平均(7日),8.35,14.335431344634689,0.36892488954344627,5432.0,5305.142857142857,240,36.89248895434463
